@RELATION mediamill-test-exp1

@ATTRIBUTE Att1 NUMERIC
@ATTRIBUTE Att2 NUMERIC
@ATTRIBUTE Att3 NUMERIC
@ATTRIBUTE Att4 NUMERIC
@ATTRIBUTE Att5 NUMERIC
@ATTRIBUTE Att6 NUMERIC
@ATTRIBUTE Att7 NUMERIC
@ATTRIBUTE Att8 NUMERIC
@ATTRIBUTE Att9 NUMERIC
@ATTRIBUTE Att10 NUMERIC
@ATTRIBUTE Att11 NUMERIC
@ATTRIBUTE Att12 NUMERIC
@ATTRIBUTE Att13 NUMERIC
@ATTRIBUTE Att14 NUMERIC
@ATTRIBUTE Att15 NUMERIC
@ATTRIBUTE Att16 NUMERIC
@ATTRIBUTE Att17 NUMERIC
@ATTRIBUTE Att18 NUMERIC
@ATTRIBUTE Att19 NUMERIC
@ATTRIBUTE Att20 NUMERIC
@ATTRIBUTE Att21 NUMERIC
@ATTRIBUTE Att22 NUMERIC
@ATTRIBUTE Att23 NUMERIC
@ATTRIBUTE Att24 NUMERIC
@ATTRIBUTE Att25 NUMERIC
@ATTRIBUTE Att26 NUMERIC
@ATTRIBUTE Att27 NUMERIC
@ATTRIBUTE Att28 NUMERIC
@ATTRIBUTE Att29 NUMERIC
@ATTRIBUTE Att30 NUMERIC
@ATTRIBUTE Att31 NUMERIC
@ATTRIBUTE Att32 NUMERIC
@ATTRIBUTE Att33 NUMERIC
@ATTRIBUTE Att34 NUMERIC
@ATTRIBUTE Att35 NUMERIC
@ATTRIBUTE Att36 NUMERIC
@ATTRIBUTE Att37 NUMERIC
@ATTRIBUTE Att38 NUMERIC
@ATTRIBUTE Att39 NUMERIC
@ATTRIBUTE Att40 NUMERIC
@ATTRIBUTE Att41 NUMERIC
@ATTRIBUTE Att42 NUMERIC
@ATTRIBUTE Att43 NUMERIC
@ATTRIBUTE Att44 NUMERIC
@ATTRIBUTE Att45 NUMERIC
@ATTRIBUTE Att46 NUMERIC
@ATTRIBUTE Att47 NUMERIC
@ATTRIBUTE Att48 NUMERIC
@ATTRIBUTE Att49 NUMERIC
@ATTRIBUTE Att50 NUMERIC
@ATTRIBUTE Att51 NUMERIC
@ATTRIBUTE Att52 NUMERIC
@ATTRIBUTE Att53 NUMERIC
@ATTRIBUTE Att54 NUMERIC
@ATTRIBUTE Att55 NUMERIC
@ATTRIBUTE Att56 NUMERIC
@ATTRIBUTE Att57 NUMERIC
@ATTRIBUTE Att58 NUMERIC
@ATTRIBUTE Att59 NUMERIC
@ATTRIBUTE Att60 NUMERIC
@ATTRIBUTE Att61 NUMERIC
@ATTRIBUTE Att62 NUMERIC
@ATTRIBUTE Att63 NUMERIC
@ATTRIBUTE Att64 NUMERIC
@ATTRIBUTE Att65 NUMERIC
@ATTRIBUTE Att66 NUMERIC
@ATTRIBUTE Att67 NUMERIC
@ATTRIBUTE Att68 NUMERIC
@ATTRIBUTE Att69 NUMERIC
@ATTRIBUTE Att70 NUMERIC
@ATTRIBUTE Att71 NUMERIC
@ATTRIBUTE Att72 NUMERIC
@ATTRIBUTE Att73 NUMERIC
@ATTRIBUTE Att74 NUMERIC
@ATTRIBUTE Att75 NUMERIC
@ATTRIBUTE Att76 NUMERIC
@ATTRIBUTE Att77 NUMERIC
@ATTRIBUTE Att78 NUMERIC
@ATTRIBUTE Att79 NUMERIC
@ATTRIBUTE Att80 NUMERIC
@ATTRIBUTE Att81 NUMERIC
@ATTRIBUTE Att82 NUMERIC
@ATTRIBUTE Att83 NUMERIC
@ATTRIBUTE Att84 NUMERIC
@ATTRIBUTE Att85 NUMERIC
@ATTRIBUTE Att86 NUMERIC
@ATTRIBUTE Att87 NUMERIC
@ATTRIBUTE Att88 NUMERIC
@ATTRIBUTE Att89 NUMERIC
@ATTRIBUTE Att90 NUMERIC
@ATTRIBUTE Att91 NUMERIC
@ATTRIBUTE Att92 NUMERIC
@ATTRIBUTE Att93 NUMERIC
@ATTRIBUTE Att94 NUMERIC
@ATTRIBUTE Att95 NUMERIC
@ATTRIBUTE Att96 NUMERIC
@ATTRIBUTE Att97 NUMERIC
@ATTRIBUTE Att98 NUMERIC
@ATTRIBUTE Att99 NUMERIC
@ATTRIBUTE Att100 NUMERIC
@ATTRIBUTE Att101 NUMERIC
@ATTRIBUTE Att102 NUMERIC
@ATTRIBUTE Att103 NUMERIC
@ATTRIBUTE Att104 NUMERIC
@ATTRIBUTE Att105 NUMERIC
@ATTRIBUTE Att106 NUMERIC
@ATTRIBUTE Att107 NUMERIC
@ATTRIBUTE Att108 NUMERIC
@ATTRIBUTE Att109 NUMERIC
@ATTRIBUTE Att110 NUMERIC
@ATTRIBUTE Att111 NUMERIC
@ATTRIBUTE Att112 NUMERIC
@ATTRIBUTE Att113 NUMERIC
@ATTRIBUTE Att114 NUMERIC
@ATTRIBUTE Att115 NUMERIC
@ATTRIBUTE Att116 NUMERIC
@ATTRIBUTE Att117 NUMERIC
@ATTRIBUTE Att118 NUMERIC
@ATTRIBUTE Att119 NUMERIC
@ATTRIBUTE Att120 NUMERIC
@ATTRIBUTE Class1 {0, 1}
@ATTRIBUTE Class2 {0, 1}
@ATTRIBUTE Class3 {0, 1}
@ATTRIBUTE Class4 {0, 1}
@ATTRIBUTE Class5 {0, 1}
@ATTRIBUTE Class6 {0, 1}
@ATTRIBUTE Class7 {0, 1}
@ATTRIBUTE Class8 {0, 1}
@ATTRIBUTE Class9 {0, 1}
@ATTRIBUTE Class10 {0, 1}
@ATTRIBUTE Class11 {0, 1}
@ATTRIBUTE Class12 {0, 1}
@ATTRIBUTE Class13 {0, 1}
@ATTRIBUTE Class14 {0, 1}
@ATTRIBUTE Class15 {0, 1}
@ATTRIBUTE Class16 {0, 1}
@ATTRIBUTE Class17 {0, 1}
@ATTRIBUTE Class18 {0, 1}
@ATTRIBUTE Class19 {0, 1}
@ATTRIBUTE Class20 {0, 1}
@ATTRIBUTE Class21 {0, 1}
@ATTRIBUTE Class22 {0, 1}
@ATTRIBUTE Class23 {0, 1}
@ATTRIBUTE Class24 {0, 1}
@ATTRIBUTE Class25 {0, 1}
@ATTRIBUTE Class26 {0, 1}
@ATTRIBUTE Class27 {0, 1}
@ATTRIBUTE Class28 {0, 1}
@ATTRIBUTE Class29 {0, 1}
@ATTRIBUTE Class30 {0, 1}
@ATTRIBUTE Class31 {0, 1}
@ATTRIBUTE Class32 {0, 1}
@ATTRIBUTE Class33 {0, 1}
@ATTRIBUTE Class34 {0, 1}
@ATTRIBUTE Class35 {0, 1}
@ATTRIBUTE Class36 {0, 1}
@ATTRIBUTE Class37 {0, 1}
@ATTRIBUTE Class38 {0, 1}
@ATTRIBUTE Class39 {0, 1}
@ATTRIBUTE Class40 {0, 1}
@ATTRIBUTE Class41 {0, 1}
@ATTRIBUTE Class42 {0, 1}
@ATTRIBUTE Class43 {0, 1}
@ATTRIBUTE Class44 {0, 1}
@ATTRIBUTE Class45 {0, 1}
@ATTRIBUTE Class46 {0, 1}
@ATTRIBUTE Class47 {0, 1}
@ATTRIBUTE Class48 {0, 1}
@ATTRIBUTE Class49 {0, 1}
@ATTRIBUTE Class50 {0, 1}
@ATTRIBUTE Class51 {0, 1}
@ATTRIBUTE Class52 {0, 1}
@ATTRIBUTE Class53 {0, 1}
@ATTRIBUTE Class54 {0, 1}
@ATTRIBUTE Class55 {0, 1}
@ATTRIBUTE Class56 {0, 1}
@ATTRIBUTE Class57 {0, 1}
@ATTRIBUTE Class58 {0, 1}
@ATTRIBUTE Class59 {0, 1}
@ATTRIBUTE Class60 {0, 1}
@ATTRIBUTE Class61 {0, 1}
@ATTRIBUTE Class62 {0, 1}
@ATTRIBUTE Class63 {0, 1}
@ATTRIBUTE Class64 {0, 1}
@ATTRIBUTE Class65 {0, 1}
@ATTRIBUTE Class66 {0, 1}
@ATTRIBUTE Class67 {0, 1}
@ATTRIBUTE Class68 {0, 1}
@ATTRIBUTE Class69 {0, 1}
@ATTRIBUTE Class70 {0, 1}
@ATTRIBUTE Class71 {0, 1}
@ATTRIBUTE Class72 {0, 1}
@ATTRIBUTE Class73 {0, 1}
@ATTRIBUTE Class74 {0, 1}
@ATTRIBUTE Class75 {0, 1}
@ATTRIBUTE Class76 {0, 1}
@ATTRIBUTE Class77 {0, 1}
@ATTRIBUTE Class78 {0, 1}
@ATTRIBUTE Class79 {0, 1}
@ATTRIBUTE Class80 {0, 1}
@ATTRIBUTE Class81 {0, 1}
@ATTRIBUTE Class82 {0, 1}
@ATTRIBUTE Class83 {0, 1}
@ATTRIBUTE Class84 {0, 1}
@ATTRIBUTE Class85 {0, 1}
@ATTRIBUTE Class86 {0, 1}
@ATTRIBUTE Class87 {0, 1}
@ATTRIBUTE Class88 {0, 1}
@ATTRIBUTE Class89 {0, 1}
@ATTRIBUTE Class90 {0, 1}
@ATTRIBUTE Class91 {0, 1}
@ATTRIBUTE Class92 {0, 1}
@ATTRIBUTE Class93 {0, 1}
@ATTRIBUTE Class94 {0, 1}
@ATTRIBUTE Class95 {0, 1}
@ATTRIBUTE Class96 {0, 1}
@ATTRIBUTE Class97 {0, 1}
@ATTRIBUTE Class98 {0, 1}
@ATTRIBUTE Class99 {0, 1}
@ATTRIBUTE Class100 {0, 1}
@ATTRIBUTE Class101 {0, 1}

@DATA
0.157545,0.280088,0.263997,0.279439,0.067078,0.150396,0.257612,0.239096,0.109913,0.08366,0.01261,0.052705,0.040723,0.14297,0.057579,0.260841,0.452408,0.451712,0.392692,0.103442,0.237866,0.365053,0.408005,0.173003,0.136377,0.02113,0.086355,0.063977,0.20962,0.088864,0.191319,0.276795,0.247497,0.315836,0.099888,0.213978,0.296561,0.25846,0.148664,0.112132,0.022638,0.082835,0.063623,0.195608,0.087076,0.502522,0.653352,0.627236,0.624504,0.315904,0.549329,0.579916,0.622602,0.416609,0.334119,0.083482,0.287449,0.236073,0.469104,0.285987,0.155074,0.313794,0.316792,0.266031,0.051502,0.172109,0.217986,0.259502,0.106545,0.087905,0.015341,0.07778,0.032392,0.121834,0.048687,0.241018,0.452746,0.473532,0.370812,0.079218,0.260194,0.299422,0.396807,0.162247,0.133281,0.02379,0.121762,0.049155,0.180715,0.073124,0.209822,0.310184,0.293338,0.327021,0.09092,0.256434,0.289066,0.267039,0.168442,0.125387,0.031106,0.129786,0.058986,0.191023,0.085395,0.447611,0.584258,0.607221,0.57171,0.241815,0.523554,0.522085,0.555974,0.378366,0.289811,0.089257,0.326132,0.172937,0.41106,0.226927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.451812,0.518409,0.533178,0.379299,0.200095,0.351924,0.342097,0.507324,0.319801,0.285264,0.061003,0.194992,0.157155,0.277105,0.191456,0.581935,0.637348,0.662222,0.499018,0.28352,0.448013,0.444762,0.60887,0.420031,0.378008,0.093056,0.281007,0.228665,0.369745,0.267319,0.427367,0.431932,0.39349,0.394101,0.249219,0.378102,0.333683,0.422906,0.337554,0.298338,0.085219,0.243463,0.199551,0.326074,0.2371,0.701138,0.727543,0.717067,0.697688,0.550217,0.644555,0.590065,0.690556,0.612997,0.568619,0.240088,0.56182,0.485568,0.637516,0.520668,0.424033,0.502248,0.555268,0.438083,0.1683,0.385561,0.301495,0.524885,0.297537,0.269691,0.059727,0.251021,0.11856,0.298808,0.166387,0.512232,0.589705,0.642559,0.515262,0.217411,0.455894,0.362057,0.611211,0.361377,0.336976,0.081144,0.321336,0.15391,0.369235,0.21328,0.409115,0.404522,0.395015,0.423561,0.228549,0.393808,0.309935,0.396887,0.330486,0.288135,0.093265,0.31126,0.167895,0.345942,0.220701,0.654885,0.653501,0.670945,0.668261,0.473736,0.627345,0.528093,0.642094,0.565753,0.53425,0.2381,0.576031,0.399241,0.591533,0.454238,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.432046,0.393001,0.401616,0.283487,0.253023,0.306742,0.262832,0.359854,0.355375,0.342635,0.109093,0.270829,0.228982,0.269305,0.2526,0.539259,0.571153,0.61886,0.376811,0.346562,0.373349,0.357692,0.500469,0.470039,0.454155,0.162243,0.37213,0.3199,0.345857,0.346337,0.399067,0.337648,0.30621,0.299604,0.293673,0.318883,0.263071,0.309416,0.358999,0.344114,0.138612,0.302391,0.265515,0.303654,0.291319,0.664292,0.654731,0.630928,0.6141,0.566068,0.519366,0.560882,0.573625,0.623949,0.624528,0.385818,0.546995,0.531778,0.578865,0.584706,0.439272,0.370024,0.362336,0.343723,0.275384,0.35372,0.242169,0.360966,0.364692,0.366409,0.12194,0.369929,0.226749,0.349757,0.270384,0.551405,0.554293,0.560867,0.474643,0.382021,0.439551,0.335575,0.50607,0.467758,0.473432,0.174628,0.489573,0.323821,0.456047,0.366061,0.394829,0.30071,0.268326,0.313354,0.313542,0.338967,0.241031,0.282242,0.364659,0.349171,0.149597,0.389796,0.257803,0.362545,0.300577,0.654055,0.606955,0.559243,0.615307,0.561726,0.568325,0.510707,0.520529,0.605575,0.584227,0.30512,0.635353,0.474094,0.621754,0.529716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.345358,0.493624,0.507913,0.457728,0.147503,0.31545,0.399801,0.513458,0.239455,0.196862,0.033288,0.124769,0.096672,0.264169,0.134163,0.426105,0.573679,0.603793,0.530627,0.184271,0.386099,0.462883,0.612713,0.291714,0.243367,0.042547,0.159387,0.124625,0.316514,0.168226,0.335774,0.403011,0.374033,0.438737,0.198944,0.351412,0.375948,0.415199,0.267768,0.222725,0.055731,0.176606,0.143332,0.310715,0.183347,0.657447,0.645242,0.598872,0.704157,0.58506,0.681372,0.608823,0.677443,0.599455,0.580294,0.275912,0.614338,0.522129,0.658212,0.550689,0.314595,0.4605,0.515578,0.479494,0.120213,0.35106,0.340137,0.460761,0.225671,0.192637,0.038084,0.173902,0.077487,0.252227,0.11786,0.374939,0.531051,0.600159,0.551269,0.139044,0.40791,0.390666,0.550492,0.26302,0.227958,0.044059,0.203574,0.090421,0.290603,0.13711,0.325847,0.375038,0.372328,0.443914,0.170851,0.375185,0.340957,0.365585,0.267047,0.222833,0.062325,0.230829,0.119019,0.298363,0.165883,0.618616,0.589592,0.630348,0.691175,0.507467,0.644487,0.538218,0.628019,0.55861,0.541609,0.24785,0.577768,0.429826,0.602546,0.476931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.470086,0.494822,0.445865,0.495486,0.250397,0.465805,0.404687,0.549837,0.350584,0.302054,0.064793,0.224756,0.182272,0.371568,0.231421,0.530848,0.57111,0.567777,0.569716,0.302237,0.542032,0.462719,0.660481,0.398448,0.359413,0.078631,0.270213,0.224048,0.43419,0.277668,0.414826,0.401173,0.346408,0.443783,0.284763,0.454692,0.361839,0.431786,0.34766,0.297355,0.082936,0.263462,0.21724,0.388887,0.266058,0.63036,0.636163,0.597698,0.683116,0.469933,0.675716,0.557412,0.662015,0.536618,0.472011,0.15048,0.453614,0.380984,0.60069,0.437495,0.439839,0.479244,0.518957,0.47942,0.190904,0.439661,0.331085,0.530562,0.315399,0.286722,0.066172,0.279166,0.132215,0.334001,0.18554,0.508878,0.547155,0.618597,0.549821,0.23004,0.517642,0.386406,0.622663,0.364558,0.346297,0.08505,0.334821,0.166216,0.391351,0.223349,0.405446,0.36747,0.356827,0.424144,0.250957,0.423546,0.31654,0.383691,0.335256,0.301859,0.100479,0.335309,0.190132,0.368009,0.241549,0.626114,0.608987,0.614002,0.660029,0.459986,0.6498,0.511148,0.602725,0.534045,0.511337,0.220143,0.56903,0.383543,0.592589,0.439243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.451121,0.517803,0.519591,0.399778,0.200065,0.363795,0.355636,0.52841,0.306195,0.283597,0.05963,0.197787,0.154543,0.288353,0.187496,0.575144,0.626683,0.665583,0.512697,0.318395,0.485671,0.458832,0.648134,0.419999,0.419301,0.117519,0.351072,0.275653,0.399551,0.2961,0.412095,0.426494,0.379166,0.399523,0.263519,0.383688,0.335152,0.41714,0.326408,0.294381,0.097136,0.266104,0.21584,0.338846,0.248025,0.686356,0.718361,0.691755,0.674035,0.566251,0.661208,0.569967,0.698819,0.585954,0.576161,0.297135,0.627597,0.520106,0.628844,0.535578,0.403674,0.486136,0.532602,0.445919,0.159659,0.38367,0.31164,0.506478,0.27489,0.257119,0.058283,0.242916,0.113516,0.294203,0.154985,0.524976,0.586547,0.653781,0.544192,0.260491,0.481465,0.386233,0.597762,0.371067,0.374391,0.110597,0.381803,0.205301,0.413752,0.246535,0.395235,0.397049,0.380095,0.422922,0.226146,0.391459,0.311479,0.381774,0.314995,0.281352,0.096907,0.308244,0.170696,0.345183,0.216889,0.64368,0.656638,0.644051,0.674143,0.496833,0.638596,0.522814,0.630925,0.540619,0.528437,0.263191,0.600476,0.424114,0.617976,0.461207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.417707,0.473342,0.530938,0.322748,0.185427,0.308182,0.304477,0.492643,0.291402,0.268488,0.05515,0.180555,0.146992,0.242092,0.176087,0.56728,0.59379,0.645418,0.425789,0.291213,0.420336,0.387729,0.627738,0.411896,0.400353,0.099132,0.297709,0.253269,0.342485,0.281136,0.393712,0.394764,0.3769,0.340172,0.278221,0.346132,0.291893,0.391633,0.331862,0.304088,0.112178,0.274327,0.237823,0.314422,0.265845,0.698586,0.70231,0.715309,0.644693,0.676658,0.621248,0.529571,0.718198,0.638028,0.642888,0.436678,0.693017,0.670091,0.667485,0.645644,0.417587,0.472293,0.529022,0.431597,0.179864,0.389556,0.297928,0.524735,0.292431,0.275977,0.062535,0.26369,0.125814,0.305356,0.1763,0.519201,0.55431,0.621924,0.54913,0.237668,0.481843,0.370117,0.636766,0.366236,0.357449,0.087588,0.347117,0.167805,0.397567,0.232528,0.40011,0.387054,0.381376,0.414339,0.239619,0.391529,0.299833,0.392241,0.329012,0.294849,0.09916,0.316892,0.179652,0.348132,0.23017,0.659885,0.627704,0.674034,0.691143,0.559093,0.64507,0.520905,0.678699,0.583824,0.582579,0.328343,0.623105,0.469429,0.641645,0.523036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.486698,0.53497,0.524899,0.399027,0.219774,0.376679,0.355188,0.53701,0.337816,0.304751,0.062862,0.206871,0.168558,0.299646,0.208599,0.562464,0.605905,0.616895,0.450404,0.277666,0.436413,0.404706,0.603201,0.407989,0.3669,0.079869,0.259365,0.217841,0.35483,0.263995,0.454981,0.451974,0.398668,0.42055,0.271627,0.414792,0.349769,0.453156,0.361011,0.318699,0.08483,0.259292,0.215622,0.351971,0.2566,0.708004,0.707709,0.634703,0.6754,0.578183,0.651234,0.584229,0.690806,0.634484,0.600752,0.261332,0.595169,0.526981,0.623643,0.556055,0.42541,0.491312,0.548405,0.432513,0.177694,0.388944,0.299433,0.531506,0.298266,0.276594,0.061679,0.259798,0.124264,0.304462,0.17502,0.513744,0.563558,0.648985,0.511637,0.236653,0.468403,0.357744,0.622745,0.369817,0.344766,0.083038,0.338325,0.166851,0.383325,0.234119,0.405077,0.37658,0.363806,0.409309,0.248984,0.401677,0.30494,0.382356,0.339468,0.297336,0.099179,0.331294,0.184962,0.35958,0.239075,0.649886,0.632503,0.617939,0.669854,0.493127,0.633127,0.529572,0.61098,0.579428,0.534044,0.21977,0.600382,0.401895,0.607359,0.470516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.514872,0.507444,0.459076,0.399425,0.245585,0.391361,0.344482,0.486785,0.357746,0.333852,0.083532,0.248007,0.198086,0.321428,0.234987,0.618203,0.640395,0.60613,0.477416,0.315741,0.462834,0.419837,0.595681,0.439604,0.425178,0.122498,0.335036,0.268377,0.383983,0.302232,0.467037,0.428246,0.366947,0.406547,0.284844,0.403018,0.333152,0.414521,0.362967,0.331256,0.10448,0.284451,0.235459,0.355088,0.271489,0.721896,0.712687,0.602269,0.677404,0.599504,0.615488,0.555404,0.625643,0.61917,0.574866,0.304579,0.574492,0.541028,0.620609,0.573117,0.456731,0.480385,0.491114,0.455383,0.194684,0.40395,0.309591,0.480017,0.318133,0.30169,0.075542,0.289668,0.141399,0.33323,0.193093,0.553419,0.579932,0.635836,0.528938,0.25462,0.472518,0.371093,0.572886,0.383297,0.382469,0.106973,0.372078,0.197216,0.404396,0.251285,0.411992,0.36631,0.347096,0.403181,0.250857,0.385512,0.298049,0.359526,0.334962,0.303438,0.109981,0.335362,0.191044,0.357396,0.242951,0.657236,0.65881,0.618297,0.656282,0.495002,0.593739,0.518917,0.589952,0.594432,0.536056,0.278742,0.584261,0.41113,0.602473,0.477994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0.52213,0.471448,0.416246,0.370461,0.277537,0.404658,0.321433,0.456886,0.396804,0.365074,0.09483,0.280308,0.233097,0.330188,0.269804,0.624952,0.58181,0.536463,0.465053,0.352024,0.488052,0.394107,0.571505,0.477385,0.450965,0.127618,0.3588,0.294859,0.41179,0.336967,0.425179,0.346255,0.286762,0.35163,0.346252,0.397231,0.282476,0.350143,0.385484,0.354773,0.152219,0.345214,0.304146,0.37217,0.334798,0.689015,0.616745,0.564795,0.6465,0.680606,0.653924,0.531976,0.643414,0.672073,0.652466,0.546967,0.679521,0.663472,0.682357,0.671214,0.455473,0.475407,0.503363,0.421288,0.197594,0.392443,0.290821,0.489601,0.324263,0.305068,0.075612,0.290485,0.143654,0.323272,0.197227,0.543557,0.571709,0.60514,0.511444,0.247189,0.471977,0.357886,0.587055,0.392191,0.372453,0.103222,0.35821,0.179793,0.393063,0.243592,0.396488,0.335204,0.319686,0.375593,0.280982,0.370048,0.275662,0.338079,0.343975,0.312623,0.130827,0.355025,0.222578,0.361353,0.27194,0.647318,0.593405,0.601174,0.66539,0.581181,0.611194,0.508024,0.588766,0.61302,0.574268,0.366628,0.640134,0.491698,0.651899,0.555546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.435277,0.500853,0.470764,0.477005,0.205132,0.387066,0.394229,0.502369,0.312814,0.272458,0.058431,0.189135,0.149799,0.324155,0.193608,0.548633,0.61011,0.57793,0.580189,0.24491,0.464109,0.481759,0.615661,0.380182,0.352752,0.07987,0.242674,0.191024,0.388128,0.233927,0.384718,0.384402,0.325616,0.431604,0.262628,0.393516,0.350048,0.383111,0.325354,0.278502,0.10499,0.243146,0.20654,0.360034,0.250189,0.651259,0.6377,0.571669,0.684743,0.543401,0.627801,0.594245,0.629621,0.595669,0.572342,0.534651,0.534398,0.515536,0.619982,0.533915,0.359173,0.48847,0.52416,0.473551,0.137912,0.363378,0.34011,0.474524,0.251796,0.224607,0.048655,0.204059,0.094731,0.276119,0.136077,0.451456,0.612074,0.629321,0.563202,0.175061,0.442307,0.422729,0.563594,0.315142,0.290131,0.064248,0.257993,0.122326,0.339464,0.169916,0.362573,0.365892,0.351821,0.41988,0.211803,0.372505,0.325817,0.349919,0.304563,0.257061,0.092063,0.277849,0.154378,0.327525,0.205565,0.617315,0.607976,0.637597,0.669744,0.482915,0.600019,0.545871,0.588294,0.532649,0.500262,0.329917,0.525189,0.401466,0.569818,0.45137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
